source_dataset,source_split,source_row_id,text,anger,disgust,fear,joy,sadness,surprise,emonoba_disgust_assumption,f5_eligible,original_love,original_class,original_contempt,original_enjoyment,domain,topic
MONOVAB,NONE,3924,কি আর কইতাম এই আধুনিক সমাজে সবাই সবকিছু বুঝে আবার সুযোগে সৎব্যবহার করে।,0,1,0,0,0,0,False,False,,,1.0,0.0,,
MONOVAB,NONE,3925,এই হামলায় সরকারের ইন্দোন আছে,0,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3927,পুলিশের উচিৎ খুব দ্রুত নিউমার্কেট ঘেরাও করে ব্যাবসায়ী নামের সন্ত্রাসীদের গ্রেপ্তার করা।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3929,মানে মনে যা আইতাসে তাই বকতাসে,0,1,0,0,0,0,False,False,,,1.0,0.0,,
MONOVAB,NONE,3930,ফকিন্নীর বাচ্চা এই ব্যবসায়ীদের সাহস অনেক বেড়ে গেছে।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3932,"ছাত্ররা কখনও এমন করে না ,দোকানদাররাই খারাপ আচরন করে, কাস্টমার জিম্মি
দোকানদারদের কাছে",0,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3933,ভুয়া,0,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3934,ওরা ছাএ নামের কলজ্ঞ,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3935,নিউমার্কেট ব্যবসায়ীরা চামার,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3936,পুরাই মিথ্যা বলছে,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3938,"বাটপারের বাচ্চা, তোরা ব্যবসায়ী নামের কলঙ্ক,",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3939,অরে বাটপার থাম এইবার।।।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3942,ব্যবসায়িরা বর্তমানে দেশটাকে লুটে পুটে খাচ্ছে।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3943,এত দিন কুথায় ছিলি বেটা,0,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3944,"ছাত্ররা যা করছে তা সঠিক টাই করছে, নিউমার্কেটের ব্যবসায়ীরা খুব খারাপ।",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3946,"৪০ লাখ টাকা নিয়ে গেছে, কি পরিমান মিথ্যুক!!",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3949,সন্ত্রাসী শিক্ষার্থীদের বিচার করতে হবে,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3950,"মেনে নেয়া যায়না,রোজার মাস",0,0,0,0,1,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3953,সরকার তামশা দেখিতেছে ?,0,1,0,0,0,0,False,False,,,1.0,0.0,,
MONOVAB,NONE,3954,এই যুদ্ধ কি সরকার থামাতে পারে না?,0,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3955,হজুর লেবাসধারি মিত্থাবাদি।।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3956,নিউ মার্কেট অনির্দিষ্টকালের জন্য বন্ধ রাখা হোক।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3957,ফাস্টফুডের দোকানে কি হীরা জহরত থাকে ৪০ লাখ টাকা রাখবে? মিথ্যুকের দল,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3958,এখন পুলিশ বিজিবি কোথায়,0,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3962,বয়কট নিউমার্কেট,1,0,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3964,অরাজক অবস্হা,0,1,0,0,1,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3965,ছাত্ররা লেখাপড়া থেকে বেশি ক্ষমতা লোভী হয়ে গেছে,0,0,0,0,1,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3968,"ছাত্রদের বক্তব্য কই,
পক্ষপাতুষ্ট সাংবাদিক",1,1,0,0,0,0,False,False,,,1.0,0.0,,
MONOVAB,NONE,3969,মিথ্যা বাদী,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3971,ছাএরা এমন অসামাজিক কাজ করলে দেশের ভবিষ্যৎ নিশ্চিত ধংস্ব।,0,1,0,0,1,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3972,বাটপারি আলাপ!!,0,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3973,নিউমার্কেট বন্ধ চাই,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3974,নিউ মার্কেটের শ্রমিকদের শৃঙ্খলার অভাব আছে,0,1,0,0,1,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3975,"দেশ কি সত্যিই মগের মুল্লুক হয়ে গেল! কোন দেশে দেখিনি এইভাবে ব্যবসায়ীদের সাথে ছাত্রদের সাথে সামান্য বিষয় নিয়ে সংঘর্ষ চলতে, যতসব আজব এই দেশে! বিরোধী দলের কোন কর্মসূচি হলে এতক্ষণে সব ফিনিশ করে ফেলত!",0,1,0,0,0,1,False,False,,,1.0,0.0,,
MONOVAB,NONE,3976,কলম হাতে তুলে দিলেই ছাত্র হয় না।,0,1,0,0,0,0,False,False,,,1.0,0.0,,
MONOVAB,NONE,3977,বানোয়াট কথা।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3978,"এক হাতে তালি বাঝে না
উভয় পক্ষেই কিছু অসভ্যমার্কা লোকের কারণে এমন অপ্রিতিকর ঘটনা ঘটে৬ে",0,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3979,"এ সব বানোয়াট কথা, অন্য মার্কেটের চেয়ে, নিউমার্কেট এলাকায় সব মার্কেটের দোকানদাররা এমন কি ফুটপাতের দোকানদার ও জিনিস পত্রের দাম দিগুণ রাখে, দোষ পড়ে ঢাকা কলেজের ছাত্রদের।",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3980,দাম করলেই নিতে হবে না নিলে অপমান. এবার লে ঠেলা।,0,1,0,0,0,0,False,False,,,1.0,0.0,,
MONOVAB,NONE,3982,ভাই অনেক ছাত্র আছে পাঁচ ছয় জন মিলে এক সাথ হোয়ে মনে করে দেশটা তাদের বাপের সবাই না যেমন এখন কার কিছু কিছু পোলাপান দুই চারটা মিলে দোকানে যাবে আর এমন ভাবে কথা বলে মনে হয় এলাকা তাদের বাপের,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3986,হকার মুক্ত নগরী চাই।,0,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3987,ছাত্রদের গায়ে হাত দেয় এত বড় সাহস! ছাত্ররাই বাংলাদেশের ভবিষ্যৎ।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3988,এই রমজান মাসে রোজা থেকে মিথ্যা কথা বলে যাচ্ছে লোকটা। এর রোজা হবে মুখে অনেক দাড়ি আছে তাহলে কিভাবে মিথ্যা কথা বলে।,1,1,0,0,1,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3991,এ একটা জালিয়াত,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3992,কিছু ফাউ খাওয়া ছাত্রদের জন্য গোটা পরিবেশ টা নষ্ট হচ্ছে।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3993,মানুষরা বলেনা শিক্ষা জাতির মেরুদন্ড শিক্ষা মেরুদন্ড মূর্খ জাতি কিছু শিক্ষকরা এ শিক্ষার্থীরা,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3994,"নিউমার্কেটের ব্যবসাহিকদের চরিত্র তো খারাপ, এদের বক্তব্য নিলেন, ছাত্রদের বক্তব্যে নিলেন না?",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3995,ছাত্রদের নামে মামলা দেয়া দরকার,0,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3996,সাবধানে কথা বলো আমিও ঢাকা কলেজের ছাত্র,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3997,"একটি বিশ্ববিদ্যালয়, আর দুটি সরকারি কলেজ এমন গুরুত্বপূর্ণ স্থানে মার্কেট থাকার কোন দরকার নাই।
মার্কেট উঠিয়ে দিন।",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3998,চল্লিশ লক্ষ টাহা লইয়া গেছে গা।ও এম জিএই ব্যাবসায়িয়র কথা মতে দেশে আর কোন মার্কেট নাই আর কোন কলেজ নাই।কই অন্য কেন নিউ মার্কেটে তো এই কাহিনি হয় না!প্রতিবার এই মার্কেটে কেন?,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,3999,এসব সাংবাদিকের জন্য দেশের অবস্থা এমন।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4000,সেনাবাহিনী কই ওরা ঘুমায় নি। ছাত্রদের শরিয়ে নেওয়া হোক,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4001,"ঢাকা কলেজের ছাত্র বলে সবকিছুতে বিল কম দেয়,,এইগুলো মিথ্যা ও ভিত্তিহীন কথা।। বরং তারা দরকষাকষিতে কম হলেই মেয়েদের ইঙ্গিত করে অনেক বাজে কথা বলে,,",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4002,ওরে রিমান্ডে নিলে আরো তথ্য বাহির হবে।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4003,আজব দেশে বাস করি আমরা,0,1,0,0,0,0,False,False,,,1.0,0.0,,
MONOVAB,NONE,4006,মা বাপে কস্ট করে চেলে মেয়ের পড়ার খরচ যোগান দেয় কি মাস্তানি আর ফাও খাওয়ার জন্য? সব কলেজ বন্ধ করে দেও সব মার্কেট বন্ধ করে দেও অমানুষগুলোর শরীরের তেল কমে যাক।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4007,"৪০ লাখ মুখে দাড়ি মাথায় টুপি পরে এ কি বলে,,,,",0,1,0,0,0,1,False,False,,,1.0,0.0,,
MONOVAB,NONE,4008,এখন ফুলের জাতি কোথায় এখন গুলি করে না এখন তো শিপন নাই শিবির থাকেনা গুলি করত,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4009,ছাত্রদের উচিত এর থেকে ভিক্ষা করা।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4010,যেসকল ছাত্র এ অনৈতিক কাজে জড়িত তাদেরকে চিহ্নিত করে শাস্তির আওতায় আনা দরকার।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4011,শালা মুর্খ মিথ্যুক,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4012,"জুতা পিটা করা উচিত নিউ মার্কেটের সব দোকান মালিক আর কর্মচারীদের। ওরা সবার সাথে খারাপ ব্যাবহার করে। সব কাস্টমারদের সাথেও। ছেলে হোক বা মেয়ে, সবার সাথে দুর্ব্যবহার করে ওরা।",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4013,এইসব ছাত্রদের পিটানো দরকার,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4014,একটা ইদে বাঁশ খাও।তারপর থেকে শুধরে যাও।সারা দেশের ছাত্র জনতা আছে ঢাকা কলেজের সাথে।,0,1,0,0,0,0,False,False,,,1.0,0.0,,
MONOVAB,NONE,4015,৪০ লাখ,0,0,0,0,0,1,False,False,,,0.0,0.0,,
MONOVAB,NONE,4016,নিউ মার্কেট জ্বালিয়ে দাও,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4017,ছাত্র নামের ক ছি ছি ছি ছি,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4018,হায়রে লিখাপড়া,0,0,0,0,1,0,False,False,,,1.0,0.0,,
MONOVAB,NONE,4019,চল্লিশ লক্ষ টাকা কতগুলো জানোশ বেটা??,0,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4020,ব্যাবসায়ীদের জুতাপেটা করা হলেও কম হয়,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4021,বানচোদ সাংবাদিক,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4023,পুলিশের কাজ কি শুধু বিরোধী দল নিয়ন্ত্রণ করা...এই অবস্থা চোখে পড়ছে না।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4024,মিথ্যা তথ্য দিয়ে মানুষ কে বিভ্রান্তি করতেছে।,0,1,0,0,1,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4025,এ দেশের সাংবাদিক হলো সবচেয়ে খারাপ।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4027,সেই লেভেলের চাপাবাজ। নুনু কেটে দেয়া উচিত হালাতপুতের,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4028,সবাই কে পুলিশ গ্রেপতার করুক,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4029,সবাই একরকম না।তবে একথা সত্য ছাত্র-রা সব জায়গাতেই সঠিক মূল্য দিতে চায়না খাওয়াতে বা কোনো পণ্য ক্রয় করাতে।এমন করে কেন লেখা পরার গুন কি এমন?,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4030,এরা কলেজে লেখাপড়া করে ডাকাতই হবে!!!,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4031,একবারে ৪০ লাখ দেখছে নি?? শালা বাটপার,1,0,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4032,এবারের শপিং নিউমার্কেটে করবো না,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4033,বয়কট নিউমার্কেট,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4035,তেমনই.... বিস্ময়কর,0,0,0,0,0,1,False,False,,,0.0,0.0,,
MONOVAB,NONE,4038,"দালাল মিডিয়া,ব্যাবসায়ীদের কথা শুনানো হইলো কিন্তু ছাত্রদের কোন বক্তব্য নেই কেনো? জুতাপেটা করা উচিত এই সকল দালালদের।যেনো জীবনে আর কোন অসম্পূর্ণ রিপোর্ট না করে।",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4039,চলেন সবাই মিলে এই ইদে নিউ মার্কেট বয়কট করি,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4041,ব্যবসায়ীদের বক্তব্য নিলেন। ছাত্রদের বক্তব্য কই??? নিরেপেক্ষ সাংবাদিকতা না উস্কানিমূলক সাংবাদিকতা!!!,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4043,তোরা ফাউল,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4046,"চুপ করে থাক ব্যাটা
খুবই খারাপ তোরা",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4048,কয়েকটা ভিডিও দেখলাম। শুধু ব্যবসায়ীদের বক্তব্য নিলেন। ছাত্রদের বক্তব্য কই? নিরেপেক্ষ সাংবাদিকতা না উস্কানিমূলক সাংবাদিকতা!,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4049,"আরে বলদ এর বাচ্চা, চাপা মারার অ ত একটা সীমাবদ্ধতা আছে একটা খাবারের হোটেল ৪০ লক্ষ টাকা ক্যাশ কোথাও রাখে,,",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4050,"শিক্ষার্থীরা যদি
আজ রাস্তায় দ্রব্য মূল্যের উর্দ্ধ গতি নিয়ে
অবরোধ হানাহানি মারামারি করতো তাহলে জাতি উপকৃত হইতে পারতো।
এই ভাবে তুচ্ছ ঘটনাকে কেন্দ্র করে মর্যাদার লড়াই করতে গিয়ে রাস্তায় ভাংচুর অগ্নিসংযোগ করে জন ভোগান্তি সৃষ্টি করা কোন ভাবেই কাম্য নয়।",1,1,0,0,1,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4051,"বাংলাদেশে তো আর এখন কেউ ব্যবসা করে না,এরা পুলিশ আর নেতাদের সাথে হাত মিলিয়ে করেখালি সিন্ডিকেট, এটার পতিবাদ তো আর আমাদের মত সাধারণ মানুষ করতে পারেনা কারণ আমরা হলাম কাপুরুষ, কিন্তু ছাত্ররা তো আর কাপুরুষ নয় তাই তারা এটার পতিবাদ করেছে পুলিশ তার পয়সা হালাল করতেছে ছাত্রদেরকে মেরে, ভুল ছাত্রদেরী তারা কেন পতিবাদ করবে ওরাকি জানেনা যে, এখন দেশের সরকারের ৯০ ভাগ নেতাই হল ব্যবসায়ি, মাইর কম হইছে আরো দরকার,,,",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4052,"৪০ লক্ষ টাকা একসাথে ব্যাংকও দিতে পারে না।সামান্য এক ফাস্টফুডের দোকানে এত টাকা।চাপাবাজীর একটা সীমা থাকা দরকার। রমজানের দিনে টুপি পড়ে, গালে এতো বড় বড় দাঁড়ি নিয়ে কেমনে মিথ্যা কথা বলে।",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4053,চাপাবাজীর একটা লিমিট আছে.. চল্লিশ লাখ টাকা কোন দোকানদার দোকানে রাখে!,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4054,"দোকানের কর্মচারীদের ভাবটা অনেকটা মালিককে ও হার মানায়।ওদের আচরণে নিজেকে অসহায় লাগে।তখন ভাবি ওদের নিশ্চয়ই ক্যাডার বাহিনী আছে, চেপে যাওয়াই ভাল??",1,0,0,0,0,0,False,False,,,1.0,0.0,,
MONOVAB,NONE,4055,"নিউ মার্কেটের ব্যবসায়ীদের রুলসঃ
০১. যে কোন পণ্য দেখলেই দাম বলতে হবে।
০২. দাম চাইবে ১০-১৫ গুণ বেশী।
০৩. কাস্টমার দাম না বললে গালাগালি করবে।
০৪. কম দাম বললেও গালাগালি করবে।
০৫. আপনি কিছু বললে মারতে আসবে বা গালাগালি করবে।
০৬. সন্ত্রাসীর মতো আচরণ করবে।
০৭. ভিড়ের মধ্যে মেয়েদের গায়ে হাত দিবে।
০৮. কেউ প্রতিবাদ করলে আশেপাশের দোকান থেকেও ১০/১২ জন এসে সন্ত্রাসী স্টাইলে কাস্টমার কে শাসানি নিবে।
০৯. টাকার গরমে এমন ভাব নিবে যে ওরা ছাড়া কেউ মানুষ ই না।
১০. আশে পাশের ফুটপাত দখল করে রাখবে যেন পৈতৃক সম্পত্তি।

১১,এদের শক্তিশালি গ্যাং কমিটি আছে",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4056,"আমার অন্তরের অন্তথল থেকে ছাত্রদের জন্ন্য দোয়া রইলো, নিউ মাকেটের ডাকাত ব্যাবসায়ীদের অনেক দিন থেকে দোলাই দেওয়ার ইচ্ছা ছিলো মনে, আজ তা পুরন হলো, যদিও আমি অংশগ্রহন করতে পারি নাই",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4057,"ঢাকা কলেজ এবং ঢাকা বিশ্ববিদ্যালয়, এই দুইটারে ঢাকার বাইরে স্হানান্তর করা হোক।",1,0,0,0,0,0,False,False,,,1.0,0.0,,
MONOVAB,NONE,4058,৪০ লাখ টাকা!!!,0,0,0,0,0,1,False,False,,,0.0,0.0,,
MONOVAB,NONE,4059,"ঢাকা নিউ মার্কেটের ব্যবসায়ীদের রুলসঃ

০১. যে কোন পণ্য দেখলেই দাম বলতে হবে।
০২. দাম চাইবে ১০-১৫ গুণ বেশী।
০৩. কাস্টমার দাম না বললে গালাগালি করবে।
০৪. কম দাম বললেও গালাগালি করবে।
০৫. আপনি কিছু বললে মারতে আসবে বা গালাগালি করবে।
০৬. সন্ত্রাসীর মতো আচরণ করবে।
০৭. ভিড়ের মধ্যে মেয়েদের গায়ে হাত দিবে।
০৮. কেউ প্রতিবাদ করলে আশেপাশের দোকান থেকেও ১০/১২ জন এসে সন্ত্রাসী স্টাইলে কাস্টমার কে শাসানি নিবে।
০৯. টাকার গরমে এমন ভাব নিবে যে ওরা ছাড়া কেউ মানুষ ই না।
১০. আশে পাশের ফুটপাত দখল করে রাখবে যেন পৈতৃক সম্পত্তি।
১১. এদের শক্তিশালি গ্যাং কমিটি আছে নিউ মার্কেটে কারও সাথে তর্ক বা দামে না মিললেই একযোগে সবাই সেই কাস্টমারকে আক্রমন করে।

আসুন ব্যবসায়ী নামক দ্রব্যমূল্যের ঊর্ধ্বগতি জন্য দায়ী এসব সন্ত্রাসী ব্যবসায়ীদের প্রতিরোধ করতে প্রশাসনকে সহযোগিতা করি। প্রতিবাদ করি প্রতিটা অন্যায়ের।

ঢাকা কলেজ এই অন্যায়ের বিরুদ্ধে প্রতিবাদ করেছে বলেই তাদের সাথে তর্কাতর্কি হয়। হোক প্রতিবাদ।",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4060,শুধুমাত্র ঢাকার নিউ মার্কেট নয় চট্টগ্রাম নিউ মার্কেটের অনেক ব্যাবসাইর আচরণ পশুর থেকেও খারাপ। এদের মতো ব্যবহার যদি কাস্টমাররা করতো দৈনিক কয়েকবার পুলিশ গিয়ে পরিস্থিতি নিয়ন্ত্রণে আনতে হতো। এদের আইনের আওতায় আনা উচিত এবং এদের কালো হাত ভেঙ্গে দেওয়ার জোর দাবি জানাচ্ছি।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4063,"ভাইয়ের কথা গুলো শুনতে খারাপ লাগেও ১০০% সত্যি, দোকান করে তাদের সংসার চলে। তারাওতো মানুষ, দেশে আইনের শাসন না থাকায় আজ কাল দেশের মানুষের এমন দুরঅবস্থা।",0,0,0,0,1,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4064,"প্রথম স্টেপে সংঘর্ষটা এমনভাবে বন্ধ করা উচিত ছিল,যাতে এর পুনরাবৃত্তি
না ঘটে,পুনরাবৃত্তি হওয়াটা প্রশাসনের ব্যর্থতা।",0,1,0,0,1,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4065,মিথ্যা তথ্য,1,0,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4066,"এরা মিথ্যুক এরা ব্যাবসাহিক না,এরা কসাই এরা চুর এদের কে হঠাও ব্যাবসা বাচাঁ",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4067,"জয় বাংলা জয় বঙ্গবন্ধু জয় শেখ.

এইগুলা আমার বালের ছাত্র, এরা ছাত্রের নামে চাঁদাবাজি করে। সব ছাত্র এক নয়।",1,1,0,0,0,0,False,False,,,1.0,0.0,,
MONOVAB,NONE,4068,ঘটনার পিছনের ঘটনা উৎক্ষেপণ করতে হবে।,1,0,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4069,ছাত্ররা যা করছে উচিত করছে।ওরা ব্যবসায়ী না রীতিমতো সাধারণ জনগণের সাথে ডাকাতি করে।ইচ্ছামত দাম বাড়িয়ে যে যেভাবে পারে হাতিয়ে নিচ্ছে।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4070,ব্যবসায়ীদের বক্তব্য নিলেন। ছাত্রদের বক্তব্য কই? নিরেপেক্ষ সাংবাদিকতা না উস্কানিমূলক সাংবাদিকতা!,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4071,সালা দোকানে ৪০ লাখ টাকা থাকে রে,1,0,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4072,ওরে বাটপার!,1,0,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4073,"রোজা রইছি, তেমন কিছু কইতে পারতাছি না। বদমাইশ বলে ৪০লক্ষ টাকা নিয়ে নিছে।টাউটারি সীমা থাকা দরকার।",1,0,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4074,এই সম্যসার মূল কারণ ছাত্র রাজনীতি,1,0,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4075,"মাইর হবে শুধু,কোনো কথা নাই।নিউমার্কেটের অধিকাংশ দোকানদার এর আচরণ অনেক খারাপ।কোনো জিনিসের প্রাইস জিজ্ঞেস করা মনে হয় যেনো অপরাধ। না পছন্দ হলে বলবে যে ""ভালো জিনিস তো চিনেন না,আইছেন প্যান্ট কিনতে,যান গুলিস্তান যান"" এই কথার প্রতিবাদ করবেন তো কাম সারছে। আপনার মান-সম্মান ওইখানে রেখে বাসায় আসতে হবে।
অতএব মাইরের উপ্রে ঔষধ নাই",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4076,পুরোটাই মিথ্যা।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4077,"ঢাকা কলেজে লেখা পড়া করলেই কি দেশের সবকিছু ফ্রি পাওয়া যায়, এসব ছাত্ররা করে না করে ছাত্র নামের সন্তাসীরা",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4078,সাংবাদিক ভাইয়া/আপু ছাত্রদের বক্তব্য নিলেন না,0,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4079,"খানকির পোলা জীবনে দেখছোত নি ৪০ লাখ টাকা, আবার বলতেছে কালকে আসি ৪০ লাখ টাকা নিয়ে গেছে",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4080,কলেজ শিক্ষাতিরা মনে করে এই দেশটা তাদের বাবার যেমন খুশি তেমন করবে কেও প্রতিবাদ করলে ভাংচুর করবে এদের কে আইনের আওতায় আনা হোক কেও আইনের উর্দে নয়,1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4081,দোকানে ৪০ লক্ষ টাকা রেখে দেয়নি,1,0,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4082,"সালাদের রাস্তায় ফেলে কুত্তার মতো মারা দরকার লেখা পরা করতে গিয়ে মাস্তানি চুদায় , দেশের সরকার তাউ কিছু বলবে না,কারন সময় মতো এদেরকে ব্যাবহার করে সরকার",1,1,0,0,0,0,False,False,,,0.0,0.0,,
MONOVAB,NONE,4083,সব সাজানো স্টেটমেন্ট দিচ্ছে।,1,1,0,0,0,0,False,False,,,0.0,0.0,,
