source_dataset,source_split,source_row_id,included,exclusion_reason,harmonization_rule,original_labels,harmonized_labels,text_snippet
MONOVAB,NONE,20414,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,অভিজ্ঞ চালক চাই
MONOVAB,NONE,20415,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,অসংখ্য অসংখ্য ধন্যবাদ নায়ক ইলিয়াস কাঞ্চন
MONOVAB,NONE,20416,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভারি গুড
MONOVAB,NONE,20417,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,মালোয়শিয়া থেকে আনোয়ার। নিরাপদ সড়ক আমরাও চাই
MONOVAB,NONE,20419,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"ভাই , অবশ্যই ভাল মানের ড্রাইভার হতে হবে। আমরা সবাই তার সাথে আছি"
MONOVAB,NONE,20420,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,বিআরটিএ সেনাবাহিনীর কাছে দেওয়া হোক
MONOVAB,NONE,20421,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,"লিইছেন্স দেবার সময় অনেক অনিয়ম,,এটা আগে দরকার"
MONOVAB,NONE,20422,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াস কাঞ্চনকে মন্ত্রী হিসাবে দেখতে চাই।
MONOVAB,NONE,20423,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"তারুণ্য পারে আগামীর বাংলাদেশেকে বদলাতে, জয় হোক তারুণ্য।"
MONOVAB,NONE,20424,False,CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1 (approved 2026-09-19),anger=0 contempt=1 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,EXCLUDED,যে সাক্ষাৎ কার নিচ্ছে সে ত মোবাইল নিয়ে ব্যস্ত হাহাহা
MONOVAB,NONE,20426,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,"মন্ত্রী বড়? না মানুষের জীবনের মূল্য বড়?
একদিন হয়তো আমাদের মন্ত্রীদের পরিবারের কা"
MONOVAB,NONE,20427,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,পুরো বাংলাদেশ আছে আপনার সাথে ইলিয়াস কাঞ্চন ভাই ।
MONOVAB,NONE,20428,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=1,anger=0 disgust=0 fear=0 joy=0 sadness=0 surprise=1,আশ্চর্য্য অবাক যখন দেখি একটি বড় গাড়ী চালাচ্ছেন ড্রাইভার তখন উনি পেছিননজার নেবা
MONOVAB,NONE,20429,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আপনার প্রতি প্রবাসী সবাই কৃতজ্ঞ
MONOVAB,NONE,20430,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,মৃত্যু হলে ড্রাইভারের ফাষি দিতে হে
MONOVAB,NONE,20431,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,৯৫% পুলিস ঘুষ খাই
MONOVAB,NONE,20432,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আন্দুলন সফল হক
MONOVAB,NONE,20434,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সময়ের দাবি
MONOVAB,NONE,20435,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,তুই তো লাইসেন্স বনদ করে রাখচচ
MONOVAB,NONE,20436,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=1 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,"পুলিশ নিজেই লাইসেন্স রাখে না, এটা আপনি কি ভাবে দেখছেন ?????????"
MONOVAB,NONE,20437,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"ধন্যবাদ বিবিসি বাংলাকে ও ইলিয়াসকান্চন
কে"
MONOVAB,NONE,20438,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াস কে সড়ক ও যোগাযোগ প্রযুক্তি মন্ত্রী বানানো হোক।
MONOVAB,NONE,20439,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=1 enjoyment=0 fear=0 sadness=0 surprise=0,anger=0 disgust=1 fear=0 joy=0 sadness=0 surprise=0,"সবাইকে সততা ছাড়া দেশ জাতীকে ঠিক করা যাবেনা,ঘুষ বন্ধ করতে হবে"
MONOVAB,NONE,20441,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,নিরাপদ সড়ক চাই
MONOVAB,NONE,20442,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সাবাস ইলিয়াছ ভাই কে
MONOVAB,NONE,20443,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াস ভাই আপনাকে স্যালুট।।।
MONOVAB,NONE,20444,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,নিরা পত.শরক চাই
MONOVAB,NONE,20445,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,নিরাপদ সড়ক চাই ইলিয়াছ ভাই
MONOVAB,NONE,20446,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াছ ভাই ঠিক বলছে ধন্যবাদ ভাই
MONOVAB,NONE,20447,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াস ভাই ছাত্রছাত্রীদের পাশে আসেন
MONOVAB,NONE,20449,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=0 fear=1 sadness=0 surprise=0,anger=0 disgust=0 fear=1 joy=0 sadness=0 surprise=0,ছাত্রলিগের হামলার ব্যাপারে-------
MONOVAB,NONE,20450,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আপনাকে অভিনন্দন
MONOVAB,NONE,20451,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,আন্তর্জাতিক মানসম্পন্ন রোড আইন চাই।
MONOVAB,NONE,20452,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=1 surprise=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,৫ জন মারা গেছে
MONOVAB,NONE,20453,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াস ভাই আমরা সবাই আপনার সাথে আছি
MONOVAB,NONE,20454,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,আইন বাস্তবায়ন করতে হবে
MONOVAB,NONE,20455,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,নিরাপদ সড়রক চাই
MONOVAB,NONE,20456,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,কাতা টা সদর আমার বালো লাগাচে
MONOVAB,NONE,20457,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,রিয়াল হিরো।
MONOVAB,NONE,20458,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াচ ভাই সব সমায় ভাল কথা বলেন ।
MONOVAB,NONE,20459,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ধন্যবাদ কাঞ্চান ভাই।
MONOVAB,NONE,20460,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=1,anger=0 disgust=0 fear=0 joy=0 sadness=0 surprise=1,এটার কি কোন রাজনৈতিক ইসো
MONOVAB,NONE,20461,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আপনার দাবি পূরণ হবে । ইনশা আল্লাহ।
MONOVAB,NONE,20462,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,শাজাহান মাদারি পাউফাডা রে জুতা মার
MONOVAB,NONE,20463,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আমি উনার সাথে এক মত
MONOVAB,NONE,20464,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,আমারাও নিরাপদ সড়ক চাই
MONOVAB,NONE,20465,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সাবাস ইলিয়াছ কাঞ্চন
MONOVAB,NONE,20466,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=1 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=1 surprise=0,কথা শুনা যাইনা কেন
MONOVAB,NONE,20467,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আমি নিরাপদ সড়ক এর সদস্য হতে চাই।
MONOVAB,NONE,20468,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,টিক আছে
MONOVAB,NONE,20469,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,কতা ঢিক
MONOVAB,NONE,20470,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,"নিরাপদ সড়ক চাই, অপরাধীর বিচার চাই।"
MONOVAB,NONE,20471,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,নিপত সরক চাই
MONOVAB,NONE,20472,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ধন্যবাদ ইলিয়াস ভাইকে
MONOVAB,NONE,20473,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আন্দোলন চালিয়ে য়াও
MONOVAB,NONE,20475,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"আন্দলন চালিয়ে যান,,,,আমরা পাশে আছি"
MONOVAB,NONE,20476,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=1 surprise=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,পুলি ভাল হলে সব কিছু ঠিক হয়ে যাবে
MONOVAB,NONE,20477,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভাই আপনি সবাই কে নিয়ে এগিয়ে যান
MONOVAB,NONE,20478,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"আপনাকে পরিবহনওসড়ক মন্রী করা হোক,"
MONOVAB,NONE,20479,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,নতুন সদস্য হতে হলে কি করতে হবে?
MONOVAB,NONE,20480,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,শাখা তোর সাউয়াদি দে..
MONOVAB,NONE,20482,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,একদম সঠিক কথা
MONOVAB,NONE,20483,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ধন্যবাদ ইলিয়াস কাঞ্চন ভাই
MONOVAB,NONE,20484,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,এই মানুষ টার সাথে সবাই এক সাথে থাকেন
MONOVAB,NONE,20485,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ধন্যবাদ ভাই।
MONOVAB,NONE,20486,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,জনগনের পুরো সমর্থন উনার সাথে আছে।
MONOVAB,NONE,20487,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াস এর মতে আমি এক মত।।
MONOVAB,NONE,20488,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=1,anger=0 disgust=0 fear=0 joy=0 sadness=0 surprise=1,অফিস কোথায়
MONOVAB,NONE,20489,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ধন্যবাদ।
MONOVAB,NONE,20490,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"""ইলিয়াচ স্যারের কথা সঠিক সেলুট ?"
MONOVAB,NONE,20491,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,আমাদের সবার চাইতে নিরাপদ সড়ক
MONOVAB,NONE,20492,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,নিরাপওা সড়ক চাই
MONOVAB,NONE,20493,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ভাই এগিয়ে জান আমি আপনার সাথপ
MONOVAB,NONE,20494,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,আপনার কে অনেক অনেক সার
MONOVAB,NONE,20495,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,নিরাপদ সড়কের সকল দাবি এইবার মানতে হবেই..........
MONOVAB,NONE,20496,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াস কাঞ্চনের সাথে আছি সে একা না।
MONOVAB,NONE,20498,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,ইলিয়াস কাঞ্চন কে সড়ক মন্র্রীর দায়িত্ব দেয়া হোক।
MONOVAB,NONE,20499,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,অনেক কথা হয়েছে কিন্তু সমাধান হযনি !এবার হতে হবে
MONOVAB,NONE,20500,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,মালিক সমিতির নামে যে চাদাবাজি হচ্ছে।।তা বিন্দ হক। আইন কে কটিন করক
MONOVAB,NONE,20501,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,নিরাপদ সড়ক চাই।ইলিয়াস ভাইকে সড়ক ও যোগাযোগ মন্ত্রী দেখতে চাই।
MONOVAB,NONE,20502,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,"তরুণদের হাতে দেশ গড়ার নিশান, নিঃস্ব হতে পারে (বাবা মা) কেউ জানে না"
MONOVAB,NONE,20503,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,আমরা নীলফামারী বাসিন্দারা নিরাপদ সড়কের দাবি জানই। এই দাবি সারা দেসবাশির দাবি ।
MONOVAB,NONE,20504,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,"ধন্যবাদ বস,,,,, আপনিই পারবেন?"
MONOVAB,NONE,20505,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=1 surprise=0,anger=0 disgust=0 fear=0 joy=0 sadness=1 surprise=0,আমি মনে করি আইন না মানা এই বেথ্যতা পুলিশের
MONOVAB,NONE,20506,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=1 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=1 surprise=0,নিরাপদ সড়কের জন্য জণগন কে সচেতন হতে হবে।
MONOVAB,NONE,20507,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,ইলিয়াস কাঞ্চন কাতার থেকে আপনার কথা শুনে মুগ্ধ হলাম
MONOVAB,NONE,20508,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,"প্রধানমন্ত্রী কাছে আমার একটা অনুরোদ, নিরাপদ সড়ক চাই"
MONOVAB,NONE,20510,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=1 contempt=0 disgust=0 enjoyment=0 fear=0 sadness=0 surprise=0,anger=1 disgust=0 fear=0 joy=0 sadness=0 surprise=0,ভাই গারী মানুষ মারা হয় এর জন্ন ওপজুত সাজা চাই
MONOVAB,NONE,20511,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সম্ভবত এক‌টি প্রজন্ম দুনী‌তি মুক্ত হ‌তে যা‌চ্ছে।
MONOVAB,NONE,20512,True,,DIRECT+ENJOYMENT-JOY+CONTEMPT-DROP,anger=0 contempt=0 disgust=0 enjoyment=1 fear=0 sadness=0 surprise=0,anger=0 disgust=0 fear=0 joy=1 sadness=0 surprise=0,সবাই মিলে ইলিয়াস কাঞ্চনকে সাহায্য করুন
