exclusion_reason,harmonization_rule,original_Anger,original_Fear,original_Joy,original_Love,original_Sadness,original_Surprise,original_anger,original_contempt,original_disgust,original_enjoyment,original_fear,original_sadness,original_surprise,source_dataset,source_row_id,source_split,text_snippet

একটা ভারতী"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11253,NONE,সাংবাদিক জামিন করিয়ে ছাড়বে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11254,NONE,বা!!!!!!! নাটক বা!!!!!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11255,NONE,"সাংবাদিক রা কোথায় থাকেন এরকম হাজার হাজার বাচ্চারা তাদের বাবার জন্য পথ চেয়ে আছে, "
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11264,NONE,হাইরে সস্তা আবেগ!!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11265,NONE,আহা সাংঘাতিক
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11268,NONE,"আহ্রে মায়া,"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11275,NONE,"আহারে আমার সোনা
দরদ উল্টাইয়া পড়ে!"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11281,NONE,"প্রথম আলো ভালোই গেম খেলছে,,"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11284,NONE,আহ্ কতো কষ্ট না
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11291,NONE,"আগেবে নাকে পানি চলে আসলো!
সরী আবেগে!"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11292,NONE,একটা সেন্টিমেন্ট তৈরির প্রচেষ্টা?!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11294,NONE,আহারে আবেগ!এ কাইন্দাআলাছি
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11298,NONE,হা হা হা
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11302,NONE,ওরে সুশীল
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11304,NONE,তোমহারা লজ্জা নাই
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11307,NONE,প্রথামালু
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11309,NONE,কতভাবে আবেগ পাওয়ার চেষ্টা। শালার দিন দিন শাংপাদিক দের বাইঞ্চোদগীরি দেখে হবাক হয়ে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11315,NONE,আহা প্রথমালু
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11320,NONE,প্রচুর ইমোশনাল হয়ে গেলুম চোখের কান্না ধরে রাখতে পারলাম না মানবুতা আজ কুতাই
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11328,NONE,"দারুন ফটো ক্রেডিট....
সহজ বিষয় কেমন করে জটিল করতে হয়
সেটা আপনারাই ভাল জানেন
অন"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11330,NONE,ইমোশনাল নিউজ। এইটাই হলুদ সাংবাদিকের পরিচয়।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11332,NONE,"হায়রে সাংবাদিক,,,"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11335,NONE,এটাও একটা নিউজ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11338,NONE,প্রথম আলো প্রসিদ্ধ ভাবে হিন্দুত্ববাদি ও ভারত এর এজেন্সির দায়িত্ব পালন করে বাংলাদ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11339,NONE,আহারে প্রথম আলোর আবেগ এখন উৎলাইয়া উঠেছে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11341,NONE,"আল্লামা মামুনুল হক সাহেবের ব্যপারেও এমনটা হয়েছিল,কোথায় ছিলে তখন?"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11342,NONE,তোদের মত সাংঘাতিকদের নোবেল পুরষ্কার দেওয়া উচিৎ!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11344,NONE,তোমাদের মানবতা বিজ্ঞানের পথ ধরে শুধু সিসিমপুর পর্যন্ত চলতে পারে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11345,NONE,"সব অপরাধীদের সন্তান রা ই এভাবে দাড়িয়ে থাকে।
আবেগের দোচনে তো আর আইন চলে না"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11349,NONE,আজকে বাংলাদেশে হাজারো আলেমগন বিনা অপরাধে কারাগারে বন্দী তাতে প্রথম আলোর দুঃখ লাগ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11352,NONE,আহ! প্রথম আলো!! সবার বেলায় দৃষ্টি ভঙ্গি যদি একই হতো!!! কানা দাজ্জাল সব।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11355,NONE,চেতনা দাড়িয়ে গেছে মনে হচ্ছে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11356,NONE,বিনোদন আর বিনোদন।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11359,NONE,ইস কত দরদ হলুদ মিডিয়ার
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11362,NONE,সুন্দর পরিকল্পনা
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11364,NONE,ইশ এর চাইতে হৃদয় বিদারক ঘটনা আর নেই৷ প্রথম আলোর কাছে৷
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11371,NONE,তোর কি হইছে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11372,NONE,হলুদ সাংবাদিকগতা
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11378,NONE,আহারে প্রথম আলো! তোমার এতো আবেগ??? এর আগে কখনও এরকম দেখনি?? নাকি অন্য উদ্দেশ্য আ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11384,NONE,এরকম হ্নদয়বিদারক ঘটনা ইতিহাসে এই প্রথম।এর আগে এদেশে কোনো সন্তানের নির্দোষ পিতার 
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11385,NONE,আহা আবেগ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11386,NONE,খগেন আলো
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11394,NONE,মনে হচ্ছে ফাঁসির আসামী
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11411,NONE,কয়দিন পরে আরো কত কি দেখতে হবে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11419,NONE,প্রথম আলোর এটাই প্রথম খেল নয়?
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11420,NONE,কি নিদারুন উপহাস!!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11425,NONE,প্রথম আলোর সাংঘাতিকের এতো আবেগ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11427,NONE,তো কি হইছে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11428,NONE,আহা সাঙাতিক
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11435,NONE,আহা। অভিযুক্ত হিন্দু না হয়ে মুসলমান হলে এমন খবর দেখা যেত না
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11438,NONE,আদালত প্রাঙ্গণ এতো খালি হয়???
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11447,NONE,নাটকের নাম কি???
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11454,NONE,সাম্প্রদায়িক মিডিয়া
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11457,NONE,কী আবেগীয় ভাবে তুলে ধরা!!!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11458,NONE,এখানে কি দরদ দেখাচ্ছে মিডিয়া! এ দরদ কারাবন্দী আলেমদের সময় কোথায় ছিলো? তখন কি মিড
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11461,NONE,কত কি দেখব
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11463,NONE,আর কি কি হচ্ছিল বাইয়া??
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11464,NONE,আরে পাগলা এটা শুনানি না এটা হবে চন চনানি বাংলায় বলে মুতা
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11478,NONE,"কিছু চামচা মিডিয়া আছে, অভিনয় করে দেখায়, মানুষ কে, শালার পুতেরা ধর্মের চেয়ে এটা ব"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11480,NONE,"দেখতেছে, দেখতে দেন। সেও যেন এই শিক্ষা পায়, যে ভবিষ্যতে ধর্ম নিয়ে বাড়াবাড়ি করলে ক"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11495,NONE,গু আলোর হিন্দুদের জন্য আবেগ উঠছে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11498,NONE,প্রথমালুর জন্য সমবেদনা!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11499,NONE,একচোখা প্রথমালু।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11500,NONE,আহ্ সোনাগো আমার
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11512,NONE,"আহ্ ,কী দারুণ দৃশ্য !!"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11513,NONE,আহ! খুব কষ্ট পেলুম!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11514,NONE,"পাবলিক সিমপেথি আদায়ের ব্যর্থ চেষ্টা!!!
দোষীর বিচার হবে আইনানুসারে এখানে এতো এটেন"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11517,NONE,হায়রে বঙ্গ মিডিয়া!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11526,NONE,কত দরদ ছাগু সাংবাদিক এর
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11530,NONE,আহ প্রথম আলোর বাপ আজ জেলে।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11532,NONE,শিশুর আবেগকে বিবেচনায় নিলে অনেক খু নিও মাপ পেয়ে যাবে।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11533,NONE,একচোখা সাংবাদিক!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11540,NONE,মেয়েটিকেও ঘৃনা কেনো নয় ? যুক্তি কি ?
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11555,NONE,আহ! কি রিপোর্ট
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11559,NONE,সাংঘাতিক
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11560,NONE,হায়রে এদের অনূভুতি
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11566,NONE,ওরে সেন্টিমেন্ট
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11567,NONE,মিডিয়ার কয়েকদিন চলে যাবে এই খাদ্য অনেক ভাল।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11575,NONE,কি আবেগরে সাম্বাদিকের! ক্ষেত্রবিশেষে তাদের আবেগ দেখে মনে মনে হাসি....
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11576,NONE,আহা হলুদ মিডিয়া
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11579,NONE,আল্লাহ হেদায়াত করুন সাংবাদিককে আমিন।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11587,NONE,আহ্ চেতনা! আহ্
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11588,NONE,হলুদ আলোর সাংঘাতিক
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11595,NONE,আহারে সিমপেথি
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11597,NONE,আবেগ আর আবেগ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11599,NONE,পথুমালুর খুব কষ্ট আহারে।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11600,NONE,বাবা অপরাধী আর মেয়ে নিরপরাধ।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11609,NONE,আহ্ সাংবাদিক কাকা!!!! আপসুচ!!!!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11611,NONE,"আমার মনে হয় সাংবাদিক ভাই এই মেয়েটাকে এভাবে দার করিয়ে ছবিটি তুলেই, দিয়েছে ।"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11612,NONE,আর আপনারা চবি তুলছিলেন। আহ কত দরদী সাংবাদিক।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11616,NONE,আহারে স্বাধীনতা
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11617,NONE,"আহারে আমার দেশের মিডিয়া, আহারে চেতনা"
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11620,NONE,আহা রে দরদ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11627,NONE,প্রথম আলোর এত দয়া কেন।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11629,NONE,আহারে হিসাব বিজ্ঞানের শিক্ষকরে
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11633,NONE,আহারে মায়া কান্না
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11636,NONE,এই আবেগীয় ছবি তোলার জন্য প্রথমালোর সাম্বাদিককে ধন্যবাদ।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11641,NONE,এই ছবি দেখে কিছু বরাহ ও বরাহ নন্দনদের খুব হাসি পাচ্ছে। কিন্তু বরাহের হাসিতে মনুষ
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11650,NONE,নুনুভুতির জায়গায় আমরা অনেক এগিয়ে...!
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11661,NONE,শত শত আলেমদের ছেলেমেয়েদের ঘটনা তোমাদের চোখে পড়ে না।
CONTEMPT-1: contempt is the only active native label; excluded. Retaining as all-zero would risk disgust=0 label noise given semantic contempt-disgust overlap.,CONTEMPT-1,,,,,,,0,1,0,0,0,0,0,MONOVAB,11669,NONE,একচোখা হলুদ সাংবাদিক
