group_id,group_type,internal_id,source_dataset,source_split,source_row_id,is_canonical,conflict_status,action,canonical_group_id,label_vector,note
SINGLETON,SINGLETON,33597,UBMEC,NONE,13135,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33598,UBMEC,NONE,13136,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33599,UBMEC,NONE,13137,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33600,UBMEC,NONE,13138,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33601,UBMEC,NONE,13139,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33602,UBMEC,NONE,13140,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33603,UBMEC,NONE,13141,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33604,UBMEC,NONE,13142,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33606,UBMEC,NONE,13144,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33607,UBMEC,NONE,13145,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 1, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33608,UBMEC,NONE,13146,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33609,UBMEC,NONE,13147,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33610,UBMEC,NONE,13148,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33611,UBMEC,NONE,13149,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33612,UBMEC,NONE,13150,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33613,UBMEC,NONE,13151,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33614,UBMEC,NONE,13152,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33615,UBMEC,NONE,13153,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33616,UBMEC,NONE,13154,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33617,UBMEC,NONE,13155,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33618,UBMEC,NONE,13156,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33619,UBMEC,NONE,13157,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33620,UBMEC,NONE,13158,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33621,UBMEC,NONE,13159,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33622,UBMEC,NONE,13160,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33623,UBMEC,NONE,13161,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33624,UBMEC,NONE,13162,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33625,UBMEC,NONE,13163,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33626,UBMEC,NONE,13164,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33627,UBMEC,NONE,13165,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33628,UBMEC,NONE,13166,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33629,UBMEC,NONE,13167,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33630,UBMEC,NONE,13168,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33631,UBMEC,NONE,13169,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33632,UBMEC,NONE,13170,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33633,UBMEC,NONE,13171,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33634,UBMEC,NONE,13172,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33635,UBMEC,NONE,13173,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33636,UBMEC,NONE,13174,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33637,UBMEC,NONE,13175,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33638,UBMEC,NONE,13176,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33639,UBMEC,NONE,13177,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33641,UBMEC,NONE,13179,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33642,UBMEC,NONE,13180,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33643,UBMEC,NONE,13181,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33644,UBMEC,NONE,13182,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33645,UBMEC,NONE,13183,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33646,UBMEC,NONE,13184,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33647,UBMEC,NONE,13185,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33648,UBMEC,NONE,13186,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33649,UBMEC,NONE,13187,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33650,UBMEC,NONE,13188,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33651,UBMEC,NONE,13189,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33652,UBMEC,NONE,13190,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33653,UBMEC,NONE,13191,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33654,UBMEC,NONE,13192,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33655,UBMEC,NONE,13193,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33656,UBMEC,NONE,13194,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33657,UBMEC,NONE,13195,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33658,UBMEC,NONE,13196,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33659,UBMEC,NONE,13197,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33660,UBMEC,NONE,13198,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33661,UBMEC,NONE,13199,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33662,UBMEC,NONE,13200,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33663,UBMEC,NONE,13201,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33664,UBMEC,NONE,13202,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33665,UBMEC,NONE,13203,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33666,UBMEC,NONE,13204,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33667,UBMEC,NONE,13205,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33668,UBMEC,NONE,13206,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33669,UBMEC,NONE,13207,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33670,UBMEC,NONE,13208,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33671,UBMEC,NONE,13209,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33672,UBMEC,NONE,13210,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33673,UBMEC,NONE,13211,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33674,UBMEC,NONE,13212,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33675,UBMEC,NONE,13213,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33676,UBMEC,NONE,13214,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33677,UBMEC,NONE,13215,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33678,UBMEC,NONE,13216,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33679,UBMEC,NONE,13217,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33680,UBMEC,NONE,13218,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33681,UBMEC,NONE,13219,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33682,UBMEC,NONE,13220,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33683,UBMEC,NONE,13221,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33684,UBMEC,NONE,13222,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33685,UBMEC,NONE,13223,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33686,UBMEC,NONE,13224,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33687,UBMEC,NONE,13225,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33688,UBMEC,NONE,13226,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33689,UBMEC,NONE,13227,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33690,UBMEC,NONE,13228,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33691,UBMEC,NONE,13229,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33692,UBMEC,NONE,13230,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33693,UBMEC,NONE,13231,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33694,UBMEC,NONE,13232,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33695,UBMEC,NONE,13233,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33696,UBMEC,NONE,13234,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33697,UBMEC,NONE,13235,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33698,UBMEC,NONE,13236,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33699,UBMEC,NONE,13237,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33700,UBMEC,NONE,13238,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33701,UBMEC,NONE,13239,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33702,UBMEC,NONE,13240,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33703,UBMEC,NONE,13241,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33704,UBMEC,NONE,13242,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33705,UBMEC,NONE,13243,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33706,UBMEC,NONE,13244,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33707,UBMEC,NONE,13245,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33708,UBMEC,NONE,13246,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33709,UBMEC,NONE,13247,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33710,UBMEC,NONE,13248,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33711,UBMEC,NONE,13249,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 1, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33712,UBMEC,NONE,13250,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33713,UBMEC,NONE,13251,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33714,UBMEC,NONE,13252,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33715,UBMEC,NONE,13253,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33716,UBMEC,NONE,13254,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33717,UBMEC,NONE,13255,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33718,UBMEC,NONE,13256,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33719,UBMEC,NONE,13257,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33720,UBMEC,NONE,13258,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33721,UBMEC,NONE,13259,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33722,UBMEC,NONE,13260,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33723,UBMEC,NONE,13261,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33724,UBMEC,NONE,13262,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33725,UBMEC,NONE,13263,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33726,UBMEC,NONE,13264,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 1, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33727,UBMEC,NONE,13265,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33728,UBMEC,NONE,13266,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33729,UBMEC,NONE,13267,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33730,UBMEC,NONE,13268,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33731,UBMEC,NONE,13269,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33732,UBMEC,NONE,13270,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33733,UBMEC,NONE,13271,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33735,UBMEC,NONE,13273,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33736,UBMEC,NONE,13274,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33737,UBMEC,NONE,13275,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33738,UBMEC,NONE,13276,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33739,UBMEC,NONE,13277,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33740,UBMEC,NONE,13278,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33741,UBMEC,NONE,13279,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33742,UBMEC,NONE,13280,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33743,UBMEC,NONE,13281,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33744,UBMEC,NONE,13282,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33745,UBMEC,NONE,13283,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33746,UBMEC,NONE,13284,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33747,UBMEC,NONE,13285,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33748,UBMEC,NONE,13286,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33749,UBMEC,NONE,13287,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33750,UBMEC,NONE,13288,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33751,UBMEC,NONE,13289,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33752,UBMEC,NONE,13290,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33753,UBMEC,NONE,13291,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 0, 1, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33754,UBMEC,NONE,13292,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33755,UBMEC,NONE,13293,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33756,UBMEC,NONE,13294,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33757,UBMEC,NONE,13295,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33758,UBMEC,NONE,13296,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33759,UBMEC,NONE,13297,True,SINGLETON,KEPT_AS_IS,,"(0, 1, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33760,UBMEC,NONE,13298,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33761,UBMEC,NONE,13299,True,SINGLETON,KEPT_AS_IS,,"(1, 0, 0, 0, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33762,UBMEC,NONE,13300,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33763,UBMEC,NONE,13301,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
SINGLETON,SINGLETON,33764,UBMEC,NONE,13302,True,SINGLETON,KEPT_AS_IS,,"(0, 0, 0, 1, 0, 0)",Unique text; no duplicate detected
